error,id,source,ref,r,hyp_para,hyp_adv_based,hyp_adv_free
subject_verb_dis,2524,朗出生于以色列，年轻时移居澳大利亚，并于 1961 年起定居此处。,"Long was born in Israel, migrated as a young man to Australia and settled there in 1961.","Born in Israel, Lang moved to Australia at a young age, where he has settled since 1961.","Born in Israel, Lang migrated to Australia as a young man and settled there in 1961.","Long were born in Israel, migrated as a young man to Australia and settled there in 1961.","Born in Israel, Lang moved to Australia at a young age, where he have settled since 1961."
subject_verb_dis,6849,其中星号表示代数对偶群。而且当“G”有限时，会出现非自然同构,"where the star denotes the algebraic dual group. Moreover when ``G ''is finite, there is an unnatural isomorphism","where the asterisk denotes the algebraic dual group. And when ""G"" is finite, there will be unnatural isomorphisms","Where the star calls the algebraic dual group, there is an unnatural isomorphism when ``G ''is finite.","Where the Star denotes the algebraic dual group . Moreover when ` ` G ""are finite, there is an unnatural Isomorphism","Where the Asterisk denotes the algebraic dual group . and when ""G ""are finite, there will be unnatural Isomorphisms"
subject_verb_dis,748,Oaklyn 位于第六国会选区，也是新泽西州第一州立法选区的组成部分。,Oaklyn is located in the 6th Congressional District and is part of the 1st State Legislative District in New Jersey.,Oaklyn is located in the 6th Congressional District and is part of New Jersey's 1st State Legislative District.,Oaklyn is located in the 6th Congressional District and is part of New Jersey's 1st state legislative district.,Oaklyn are located in the 6th congressional district and are part of the 1ST state legislative district in New Jersey.,Oaklyn are located in the 6th congressional district and are part of New Jersey's 1ST state legislative district.
subject_verb_dis,5750,它被发现于北美洲，据记载其在此地从纽芬兰和拉布拉多向西延伸至不列颠哥伦比亚，向北延伸至阿拉斯加州和育空。,"It is found in North America, where it has been recorded from Newfoundland and Labrador west to British Columbia, north to Alaska and the Yukon.","It is found in North America, where it has been recorded extending westward from Newfoundland and Labrador to British Columbia and northward to Alaska and Yukon.","It is found in North America, where it has been recorded from Newfoundland and Labrador to the west to British Columbia, north to Alaska and the Yukon.","It are found in North America, where it have been recorded from Newfoundland and Labrador West to British Columbia, North to Alaska and the Yukon.","It are found in North America, where it have been recorded extending westward from Newfoundland and Labrador to British Columbia and northward to Alaska and Yukon."
subject_verb_dis,6932,田野绿植和根类植物一般不栽培，并且在野生状态下随季节生长。,Field greens and root plants were generally not cultivated and grew seasonally when they were in the wild.,Field greens and root plants are generally not cultivated and grow seasonally in the wild.,Field greens and root plants were generally not cultivated and grew gathered seasonally when they were in the wild.,Field greens and root plants was generally not cultivated and grew seasonally when they was in the wild.,Field greens and root plants is generally not cultivated and grow seasonally in the wild.
subject_verb_dis,6263,阿曼多·圣地亚哥（1932 年 6 月 18 日出生）是一位加拿大作曲家、指挥家、音乐教育家及葡萄牙裔大学管理人员。,"Armando Santiago (born 18 June 1932) is a Canadian composer, conductor, music educator, and university administrator of Portuguese birth.","Armando Santiago (born June 18, 1932) is a Canadian composer, conductor, music educator and Portuguese university administrator.","Armando Santiago (born June 18, 1932) is a Canadian composer, conductor, music educator and university administrator of Portuguese descent.","Armando Santiago (born 18 June 1932) are a Canadian composer, conductor, music educator, and university administrator of Portuguese birth.","Armando Santiago (born June 18, 1932) are a Canadian composer, conductor, music educator and Portuguese University administrator."
subject_verb_dis,5036,学生在佩顿区由佩顿第 23JT 学区提供服务，在科罗拉多斯普林斯和福尔肯的周边地区由福尔肯第 49 学区提供服务。,Students are served by Peyton School District 23JT in the Peyton area and by Falcon School District 49 in the Colorado Springs area and nearby areas of Falcon.,Students are served by the Peyton 23JT School District in the Peyton District and by the Falcon 49th School District in Colorado Springs and the surrounding areas of Falcon.,The students are served by the Peyton School District 23JT in the Peyton area and the Falcon School District 49 in the Colorado Springs area and the nearby areas of Falcon.,Students is served by Peyton school district 23Jt in the Peyton area and by Falcon school district 49 in the Colorado Springs area and nearby areas of Falcon.,Students is served by the Peyton 23Jt school district in the Peyton district and by the falcon 49th school district in Colorado Springs and the surrounding areas of Falcon.
subject_verb_dis,7034,Sher Ahmed Akhundzada（也称为 Sher Mohammed Akhundzada）是一名部落领袖，曾在 2001 至 2005 年间担任阿富汗赫尔曼德的省长。,Sher Ahmed Akhundzada (also known as Sher Mohammed Akhundzada) is a tribal leader who was the Governor of Helmand in Afghanistan between 2001 and 2005.,"Sher Ahmed Akhundzada (also known as Sher Mohammed Akhundzada) is a tribal leader who served as governor of Helmand, Afghanistan from 2001 to 2005.",Sher Mohammed Akhundzada (also known as Sher Ahmed Akhundzada) is a tribal leader who from 2001 to 2005 was Governor of Helmand in Afghanistan.,Sher Ahmed Akhundzada (also known as Sher Mohammed Akhundzada) are a tribal leader who were the governor of Helmand in Afghanistan between 2001 and 2005.,"Sher Ahmed Akhundzada (also known as Sher Mohammed Akhundzada) are a tribal leader who served as governor of Helmand, Afghanistan from 2001 to 2005."
subject_verb_dis,417,节目安排以独立音乐和另类音乐为主。,The line-up is mainly focused on indie music and alternative music.,The program arrangement is dominated by independent music and alternative music.,The cast is focused mainly on alternative music and indie music.,The line - up are mainly focused on Indie music and alternative music.,The program arrangement are dominated by independent music and alternative music.
subject_verb_dis,766,达科他城属于 IA -- NE -- SD 大都市统计区苏城。,"Dakota City is part of the Sioux City, IA -- NE -- SD Metropolitan Statistical Area.",Dakota City is part of the IA -- NE -- SD metropolitan statistical area Sioux City.,"Dakota City is part of the Metropolitan Statistical Area of Sioux City, IA - NE, SD.","Dakota City are part of the Sioux City, IA--NE--SD metropolitan statistical area.",Dakota City are part of the IA--NE--SD metropolitan statistical area Sioux city.
subject_verb_dis,3481,斯劳中学是一所位于伯克郡（现在为白金汉郡斯劳）的女子精英学校。,"Slough High School was a selective girls' school in Berkshire, now Slough, Buckinghamshire.","Slough Secondary School is a selective girls' school in Berkshire (now Slough, Buckinghamshire).","Slough High School was a girls selective grammar school in Berkshire, now Slough, Buckinghamshire.","Slough high school were a selective girls' school in Berkshire, now Slough, Buckinghamshire.","Slough secondary school are a selective girls' school in Berkshire (now Slough, Buckinghamshire)."
subject_verb_dis,1946,"尼科尔斯坐落于马斯卡廷郡 15 区的 ( 41.479113 , -91.308291) ，地处爱荷华州派克小镇的西部边缘地带。","Nichols is located (41.479113, -91.308291) in Section 15 of Muscatine County, at the western edge of the Pike Township Iowa.","Nichols is located in Muscatine County's 15th District (41.479113, -91.308291) on the western edge of the small town of Pike, Iowa.","Nichols is located at (41.479113, -91.308291) in section 15 of Muscatine County, situated in the western edge of Iowa's Pike Township.","Nichols are located (41.479113, -91.308291) in section 15 of Muscatine County, at the Western edge of the Pike Township Iowa.","Nichols are located in Muscatine County's 15th district (41.479113, -91.308291) on the Western edge of the small town of Pike, Iowa."
subject_verb_dis,7676,“断头台”最后一次在东德使用是在 1949 年，最后一次在西德使用是在 1966 年。,"The ``Fallbeil ''was used for the last time in East Germany in 1949, in West Germany in 1966.","The ""guillotine"" was last used in East Germany in 1949 and the last in West Germany in 1966.","The ``case ''was used for the last time in 1949 in East Germany, 1966 in West Germany.","The ` ` Fallbeil ""were used for the last time in East Germany in 1949, in West Germany in 1966.","The ""Guillotine ""were last used in East Germany in 1949 and the last in West Germany in 1966."
subject_verb_dis,4780,继 1972 年重新分配后，它被废除，并取代了所建立的图文巴东。,It was abolished with the redistribution of 1972 and replaced the Toowoomba East created.,"Following its redistribution in 1972, it was abolished and replaced the established Toowoomba Dong.","It was abolished with the 1972 redistribution, and replaced the created Toowoomba East.",It were abolished with the redistribution of 1972 and replaced the Toowoomba East created.,"Following its redistribution in 1972, it were abolished and replaced the established Toowoomba dong."
subject_verb_dis,5722,33d 战斗团在不活跃时，与 33d 战术团整合为 33d 战术战斗团。,"While the 33d Fighter Group was inactive, it was consolidated as 33d Tactical Fighter Group with the 33d Tactical Group.","When inactive, the 33d Combat Regiment is integrated with the 33d Tactical Combat Regiment to form the 33d Tactical Combat Regiment.","While the 33d Fighter Group was inactive, it was consolidated with the 33d Tactical Group as the 33d Tactical Fighter Group.","While the 33d fighter group were inactive, it were Consolidated as 33d tactical fighter group with the 33d tactical group.","When inactive, the 33d combat regiment are integrated with the 33d tactical combat regiment to form the 33d tactical combat regiment."
subject_verb_dis,5793,超级巨星杰克·史洛夫的司机阿洛克·南斯无法完成他的工作，因此被他的儿子迪派克（拉胡尔·罗伊）取代。,Superstar Jackie Shroff's driver Alok Nath was not able to do his job so he was replaced by his son Deepak (Rahul Roy).,"Superstar Jack Shroff's driver, Alok Nance, can't do his job and is replaced by his son Deepak (Rahul Roy).","Alok Nath, the driver of superstar Jackie Shroff, was not able to do his job so that he was replaced by his son Deepak (Rahul Roy).",Superstar Jackie Shroff's driver Alok Nath were not able to do his job so he were replaced by his son Deepak (Rahul Roy).,"Superstar Jack Shroff's driver, Alok Nance, can't do his job and are replaced by his son Deepak (Rahul Roy)."
subject_verb_dis,4477,副编辑是赫伯特·韦塞尔斯（自 2009 年起），总编辑是马库斯·埃尔默特（自 2002 年起）。,"Second editor is Herbert Wessels (since 2009), Chief Editor is Markus Ermert (since 2002).",The Deputy Editor is Herbert Wessels (since 2009) and the Editor-in-Chief is Marcus Elmert (since 2002).,"The second editor is Herbert Wessels (since 2009), chief editor is Markus Ermert (since 2002).","Second editor are Herbert Wessels (since 2009), chief editor are Markus Ermert (since 2002).",The deputy editor are Herbert Wessels (since 2009) and the editor - in - chief are Marcus Elmert (since 2002).
subject_verb_dis,2316,Cook Pond 之前也称为 Laurel 湖，位于汤顿河东南方，South Watuppa Pond 以西。,"Cook Pond, also formerly known as Laurel Lake, is located south east of the Taunton River and west of the South Watuppa Pond.","Cook Pond, formerly known as Lake Laurel, is located southeast of the Taunton River and west of South Watuppa Pond.","In the south end, Cook Pond, also formerly known as Laurel Lake, is located east of the Taunton River and west of the South Watuppa Pond.","Cook pond, also formerly known as Laurel Lake, are located South east of the Taunton River and West of the South Watuppa pond.","Cook pond, formerly known as Lake Laurel, are located southeast of the Taunton River and West of South Watuppa pond."
subject_verb_dis,7769,调节鹿群数量的另一条途径是控制出生率。,Another way to regulate the population of deer is to control the birth rate.,Another way to regulate deer populations is to control birth rates.,Another way to regulate the population of deer is to control the fertility rate.,Another way to regulate the population of Deer are to control the birth rate.,Another way to regulate deer populations are to control birth rates.
subject_verb_dis,1021,它被发现于印度尼西亚的萨拉瓦蒂岛和印度尼西亚巴布亚省的鸟警察半岛。,"It is found in Indonesia on the island Salawati and on the bird cop peninsula in the province of Papua, Indonesia.","It is found on Sarawati Island in Indonesia and Bird Police Peninsula in Papua Province, Indonesia.","It is found in Indonesia on the island of Salawati and on the Vogelkop Peninsula in Papua Province, Indonesia.","It are found in Indonesia on the island Salawati and on the bird cop peninsula in the province of Papua, Indonesia.","It are found on Sarawati Island in Indonesia and bird police peninsula in Papua province, Indonesia."
subject_verb_dis,3415,根据美国人口调查局的数据，南港的总面积为，其中陆地面积占，即，0.91% 的地区是水域。,"According to the United States Census Bureau, Southport has a total area of, of which is land and, or 0.91%, is water.","According to the U.S. Census Bureau, South Harbor's total area is , of which 0.91% is land area, that is, water.","According to the United States Census Bureau, Southport has a total area of which land is and, or 0.91%, is water.","According to the United States Census Bureau, Southport has a total area of, of which are land and, or 0.91%, are water.","According to the U.S. Census Bureau, South harbor's total area are, of which 0.91% are land area, that is, water."
subject_verb_dis,5653,谢尔·艾哈迈德·阿洪扎达（也被称为谢尔·穆罕默德·阿洪扎达）是一位部落首领，曾于 2001 至 2005 年间担任阿富汗赫尔曼德省省长。,Sher Ahmed Akhundzada (also known as Sher Mohammed Akhundzada) is a tribal leader who from 2001 to 2005 was Governor of Helmand in Afghanistan.,"Sher Ahmed Akhundzada (also known as Sher Mohamed Akhundzada) is a tribal chief who served as Governor of Helmand Province, Afghanistan from 2001 to 2005.",Sher Mohammed Akhundzada (also known as Sher Ahmed Akhundzada) is a tribal leader who was the governor of Helmand in Afghanistan from 2001 to 2005.,Sher Ahmed Akhundzada (also known as Sher Mohammed Akhundzada) are a tribal leader who from 2001 to 2005 were governor of Helmand in Afghanistan.,"Sher Ahmed Akhundzada (also known as Sher Mohamed Akhundzada) are a tribal chief who served as governor of Helmand province, Afghanistan from 2001 to 2005."
subject_verb_dis,6540,她受到理查德·吉布森和宫廷画家彼得·莱利的称赞，被认为像琼·卡莱尔一样成功。,"Praised by Richard Gibson and court painter Peter Lely, she is considered as successful as Joan Carlile.",She was praised by Richard Gibson and court painter Peter Riley and was considered as successful as Joan Carlisle.,She is praised by Richard Gibson and the court painter Peter Lely and is considered as successful as Joan Carlile.,"Praised by Richard Gibson and court painter Peter Lely, she are considered as successful as Joan Carlile.",She were praised by Richard Gibson and court painter Peter Riley and were considered as successful as Joan Carlisle.
subject_verb_dis,1316,私立克莱本学院位于克莱本教区，不在海恩斯维尔附近。,"The private Claiborne Academy is located in Claiborne Parish, not near Haynesville.","The private Claiborne College is located in the Diocese of Claiborne, not near Haynesville.","The private Claiborne Academy is located in unincorporated Claiborne Parish, near Haynesville.","The private Claiborne Academy are located in Claiborne parish, not near Haynesville.","The private Claiborne college are located in the diocese of Claiborne, not near Haynesville."
subject_verb_dis,7023,蒂姆·蒂姆的弟弟陶德·莱韦克自 2015 年起担任国家橄榄球联盟的首席运营官。,"The younger brother of Tim Tim, Tod Leiweke, is currently Chief Operating Officer of the National Football League since 2015.","Tim's younger brother, Todd Leveke, has been the NFL's chief operating officer since 2015.","Tim's younger brother, Tod Leiweke, is currently the chief operating officer of the National Football League since 2015.","The younger brother of Tim Tim, TOD Leiweke, are currently chief operating officer of the National Football League since 2015.","Tim's younger brother, Todd Leveke, have been the Nfl's chief operating officer since 2015."
subject_verb_dis,2922,TMăgheruş 河是罗马尼亚 Giuroc 河的一条支流。,The Măgheruş River is a tributary of the River Giuroc in Romania.,The TMăgheruş River is a tributary of the Giuroc River in Romania.,The Măgheruş River is a tributary of the Giuroc River in Romania.,The Măgheruş River are a Tributary of the river Giuroc in Romania.,The Tmăgheruş River are a Tributary of the Giuroc River in Romania.
subject_verb_dis,3436,这是即将于中央商务区建造的三家一流酒店中的第三家。,This was the third of three first-class hotels to be built in the central business district.,This is the third of three first-class hotels to be built in the CBD.,This was the third of three first-class hotels built in the central business district.,This were the third of three first - class hotels to be built in the central business district.,This are the third of three first - class hotels to be built in the Cbd.
subject_verb_dis,4808,Ashte 是印度马哈拉施特拉邦帕尔加尔区的一座村庄。其位于达哈努乡。,"Ashte is a village in the Palghar district of Maharashtra, India It is located in Dahanu Taluka.","Ashte is a village in the Pargar district of Maharashtra, India. It is located in Dahanu Township.","Ashte is a village in the Palghar district of Maharashtra, India. It is located in the Dahanu taluka.","Ashte are a village in the Palghar District of Maharashtra, India it are located in Dahanu Taluka.","Ashte are a village in the Pargar District of Maharashtra, India . It are located in Dahanu Township."
subject_verb_dis,1610,落矶山冷杉通常称为亚高山冷杉或落基山冷杉，是北美西部的一种枞树。,"Abies lasiocarpa, commonly called the subalpine fir or Rocky Mountain fir, is a western North American fir tree.","Rocky Mountain fir, commonly known as subalpine fir or Rocky Mountain fir, is a type of fir tree native to western North America.","Abies lasiocarpa, generally called the subalpine fir or Rocky mountain fir tree, is a western North American fir.","Abies Lasiocarpa, commonly called the Subalpine fir or rocky mountain fir, are a Western North American fir tree.","Rocky mountain fir, commonly known as Subalpine fir or rocky mountain fir, are a type of fir tree native to Western North America."
subject_verb_dis,6,凯西和她的丈夫皮特·比尔（彼得·迪恩）经济状况稳定。,Kathy and her husband Pete Beale (Peter Dean) are stable financially.,Kathy and her husband Pete Beer (Peter Dean) are financially stable.,Kathy and her husband Peter Dean (Pete Beale) are financially stable.,Kathy and her husband Pete Beale (Peter Dean) is stable financially.,Kathy and her husband Pete beer (Peter Dean) is financially stable.
subject_verb_dis,7072,1991 年以前，这里是特哈玛县唯一的舞台，1993 年以前一直用作唯一一家公共戏院。,"It was the only stage in Tehama County until 1991, and provided the only public cinema until 1993.","Until 1991, it was the only stage in Tehama County, and until 1993 it was the only public theater.","Until 1991, it was the only stage in Tehama County and until 1993 it offered the only public cinema.","It were the only stage in Tehama County until 1991, and provided the only public cinema until 1993.","Until 1991, it were the only stage in Tehama County, and until 1993 it were the only public theater."
subject_verb_dis,4434,它在美国（缅因州、俄勒冈州、加利福利亚州）和不列颠哥伦比亚（加拿大）都很出名。,"It is well known from the United States (Maine, Oregon, California) and British Columbia (Canada).","It is famous in the United States (Maine, Oregon, California) and British Columbia (Canada).","It is known from the United States (Maine, Oregon, California) and British Columbia (Canada).","It are well known from the United States (Maine, Oregon, California) and British Columbia (Canada).","It are famous in the United States (Maine, Oregon, California) and British Columbia (Canada)."
subject_verb_dis,6937,对于固定可测函数公式 18，公式 19 是中间变量，并且带有随机公式 20 和方差公式 21。,"For a fixed measurable function formula 18, Formula 19 is a medium variable with random formula 20 and variance formula 21.","For the fixed measurable function Equation 18, Equation 19 is the intermediate variable with random Equation 20 and Variance Equation 21.","For a fixed measurable function formula _ 18, formula _ 19 is a mean variable with random formula _ 20 and variance formula _ 21.","For a fixed measurable function formula 18, formula 19 are a medium variable with random formula 20 and variance formula 21.","For the fixed measurable function equation 18, equation 19 are the intermediate variable with random equation 20 and variance equation 21."
subject_verb_dis,6613,量子引力理论有一个备受期待的特点，即，它不会出现奇点或事件视界，因此黑洞也并不真实存在。,A much anticipated feature of a theory of quantum gravity is that it will not feature singularities or event horizons and thus black holes would not be real artifacts.,"A much-anticipated feature of the quantum theory of gravity is that it doesn't have singularities or event horizons, so black holes don't really exist.","A much anticipated feature of a theory of quantum gravity is that it will have no singularities or event horizons, and thus black holes would not be real artifacts.",A much anticipated feature of a theory of Quantum gravity are that it will not feature Singularities or event horizons and thus black holes would not be real artifacts.,"A much - anticipated feature of the quantum theory of gravity are that it don't have Singularities or event horizons, so black holes doesn't really exist."
subject_verb_dis,5264,马都卡拉是巴基斯坦旁遮普省杰赫勒姆县的一个乡和联合委员会。隶属杰赫勒姆地区。,Madu Kalas is a village and union council of Jhelum Tehsil in the Punjab Province of Pakistan. It is part of Jhelum District.,"Madukhara is a commune and joint committee in Jhelum district, Punjab province, Pakistan. It belongs to Jhelum area.",Madu Kalas is a village and union council of Jhelum Tehsil in Pakistan's Punjab province and is part of the Jhelum district.,Madu Kalas are a village and Union Council of Jhelum Tehsil in the Punjab province of Pakistan . It are part of Jhelum district.,"Madukhara are a commune and joint committee in Jhelum district, Punjab province, Pakistan . It belongs to Jhelum area."
subject_verb_dis,3489,菲纳莱是南非林波波省莫帕尼市的一个城镇。,"Finale is a city in the Mopani District Municipality in the province of Limpopo, South Africa.","Finale is a town in Mopani, Limpopo Province, South Africa.",Finale is a town in Mopani District Municipality in the Limpopo province of South Africa.,"Finale are a city in the Mopani district municipality in the province of Limpopo, South Africa.","Finale are a town in Mopani, Limpopo province, South Africa."
subject_verb_dis,7664,"2012 年 1 月 1 日，该地区的人口是 62,500，其中 9.6% 为城市居民，90.4% 为农村人口。","On 1 January 2012, the district population was 62,500, of which 9.6% were urban dwellers and 90.4% rural population.","On January 1, 2012, the population of the area was 62,500, of which 9.6% were urban and 90.4% rural.","1 January 2012 the district population was 62,500 of which 9.6% urban and 90.4% rural population.","On 1 January 2012, the District population were 62,500, of which 9.6% was urban dwellers and 90.4% rural population.","On January 1, 2012, the population of the area were 62,500, of which 9.6% was urban and 90.4% rural."
subject_verb_dis,6125,阿尔法罗是第三位被判处在毒气室接受死刑的妇女，而在判决她时，她是加利福尼亚州的第一位死囚妇女。,"Alfaro was the third woman sentenced to death in the gas chamber and, at the time of her sentencing, she was the first woman on death row in California.","Alfaro was the third woman to be sentenced to death in a gas chamber, and at the time of her sentence, she was the first woman on death row in California.","Alfaro was the third woman sentenced to death in the gas chamber, and at the time of sentencing, was the first woman on death row in California.","Alfaro were the third woman sentenced to death in the gas chamber and, at the time of her sentencing, she were the first woman on death row in California.","Alfaro were the third woman to be sentenced to death in a gas Chamber, and at the time of her sentence, she were the first woman on death row in California."
subject_verb_dis,375,8 月 9 日，洛依德以 51.1 % 的投票率当选。安迪·伯纳姆以 29.1 % 位居第二。,On 9 August Lloyd was selected with 51.1% of the vote. Andy Burnham placed second with 29.1%.,Lloyd was elected on August 9 with 51.1 percent of the vote. Andy Burnham came in second with 29.1 percent.,"Lloyd was elected on 9 August with 51.1% of the vote, Andy Burnham second with 29.1%.",On 9 August Lloyd were selected with 51.1% of the vote . Andy Burnham placed second with 29.1%.,Lloyd were elected on August 9 with 51.1 percent of the vote . Andy Burnham came in second with 29.1 percent.
subject_verb_dis,939,Audubon 委员会的形成源于 Shawnee Trails 委员会和 Four Rivers 委员会的合并。,Audubon Council was formed from the merger of the Shawnee Trails Council and the Four Rivers Council.,The Audubon Committee was formed from the merger of the Shawnee Trails Committee and the Four Rivers Committee.,Audubon Council was formed from the association of the Shawnee Trails Council and the Four Rivers Council.,Audubon Council were formed from the merger of the Shawnee trails Council and the four rivers Council.,The Audubon committee were formed from the merger of the Shawnee trails committee and the four rivers committee.
subject_verb_dis,7173,“New Ways to Work”基金会成立于 1972 年，是一间由旧金山湾区资助的非营利组织。,The New Ways to Work Foundation was founded in 1972 and is a non-profit organization funded by the San Francisco Bay Area.,"Founded in 1972, the New Ways to Work Foundation is a non-profit organization funded by the San Francisco Bay Area.","In 1972, the New Ways to Work Foundation was founded, it is a non-profit organization funded in the San Francisco Bay area.",The new ways to work foundation were founded in 1972 and are a non - profit organization funded by the San Francisco Bay area.,"Founded in 1972, the new ways to work foundation are a non - profit organization funded by the San Francisco Bay area."
subject_verb_dis,6906,普埃布拉洪保德学校成立于 1911 年，成立时有 10 位德国学生和一位小学教师。,The Colegio Humboldt Puebla was established in 1911 with 10 German students and a primary school teacher.,The Humboldt School of Puebla was established in 1911 with 10 German students and a primary school teacher.,The Colegio Humboldt Puebla was first established with 10 German students and a primary teacher in 1911.,The Colegio Humboldt Puebla were established in 1911 with 10 German students and a primary school teacher.,The Humboldt school of Puebla were established in 1911 with 10 German students and a primary school teacher.
subject_verb_dis,739,典型的秋沙鸭（“Mergus octosetaceus”）是一种属于巴西秋沙鸭属的鸭子。,The typical Merganian (``Mergus octosetaceus '') is a duck in the Brazilian genus Merganser.,"The quintessential merganser (""Mergus octosetaceus"") is a duck belonging to the Brazilian mergans genus.",The typical merganser (``Mergus octosetaceus '') is a duck in the Brazilian merganser genus.,"The typical Merganian (` ` Mergus Octosetaceus "") are a duck in the Brazilian genus Merganser.","The Quintessential Merganser (""Mergus Octosetaceus "") are a duck belonging to the Brazilian Mergans genus."
subject_verb_dis,7866,锡贝伯格说这首歌是他在整张专辑中最喜欢的，因为它很纯粹，很符合他的个人经历。,Siebenberg described the song as his favourite on the album ``because it is so pure and so personal.,Thibbeberg says the song is his favorite on the entire album because it's pure and fits his personal experience.,Siebenberg described the song as his favourite on the album ``because it is so personal and so pure.,Siebenberg described the song as his FAVOURITE on the album ` ` because it are so pure and so personal.,Thibbeberg says the song are his favorite on the entire album because it's pure and fits his personal experience.
subject_verb_dis,510,肖尼小径委员会由四河委员会和奥杜邦委员会合并而成。,Shawnee Trails Council was formed from the merger of the Four Rivers Council and the Audubon Council.,The Shawnee Trail Commission was formed from the merger of the Four Rivers Commission and the Audubon Commission.,The merger of the Four Rivers Council and the Audubon Council formed the Shawnee Trails Council.,Shawnee trails Council were formed from the merger of the four rivers Council and the Audubon Council.,The Shawnee trail Commission were formed from the merger of the four rivers Commission and the Audubon Commission.
subject_verb_dis,899,阿苏萨太平洋大学的阿苏萨校区坐落于圣盖博谷，位于洛杉矶东北部。,"Azusa Pacific University's Azusa Campus is located in San Gabriel Valley, northeast of Los Angeles.","Azusa Pacific University's Azusa campus is located in the San Gabriel Valley, northeast of Los Angeles.","Azusa Pacific University's Azusa campus is situated in the San Gabriel Valley, located northeast of Los Angeles.","Azusa Pacific University's Azusa campus are located in San Gabriel Valley, northeast of Los Angeles.","Azusa Pacific University's Azusa campus are located in the San Gabriel Valley, northeast of Los Angeles."
subject_verb_dis,66,以下是监管综合格斗的各州确定的犯规清单，内华达州体育委员会已作出概述。,"The following is a list of fouls established by the states that regulate MMA, as outlined by the Nevada State Athletic Commission.","Below is a list of fouls identified by states that regulate mixed martial arts, as outlined by the Nevada State Athletic Commission.",The following is a list of fouls defined by the states that regulate MMA as outlined by the Nevada State Athletic Commission.,"The following are a list of Fouls established by the States that regulate Mma, as outlined by the Nevada state athletic Commission.","Below are a list of Fouls identified by States that regulate mixed martial arts, as outlined by the Nevada state athletic Commission."
subject_verb_dis,5571,Rıza Maksut İşman（1915 年出生于伊兹密尔，2004 年 12 月 30 日死于伊斯坦布尔）是一位土耳其运动员。,"Rıza Maksut İşman (1915 in İzmir -- December 30, 2004, in Istanbul) was a Turkish athlete.","Rıza Maksut İşman (born 1915 in Izmir, died in Istanbul on December 30, 2004) was a Turkish athlete.","Rıza Maksut Isman (1915 in Izmir -- December 30, 2004, Istanbul) was a Turkish athlete.","Rıza Maksut İŞman (1915 in İZmir--December 30, 2004, in Istanbul) were a Turkish athlete.","Rıza Maksut İŞman (born 1915 in Izmir, died in Istanbul on December 30, 2004) were a Turkish athlete."
subject_verb_dis,2162,前任秘书包括曾获苏格兰园艺服务员佐勋章的约翰·麦凯、艾利森·缪里森、汤姆·马博特和约翰·麦克伦南博士。,"Previous secretaries were John MacKay, who received an MBE for Scottish Horticulture services, Alison Murison, Tom Mabbott, and Dr. John MacLennan.","Past secretaries include John McKay, Allison Muirison, Tom Mabot and Dr John McLennan, who was awarded the Order of the Scottish Garden Service.","Previous secretaries include John MacKay, who received an MBE for services to Scottish Horticulture, Alison Murison, Tom Mabbott and Dr. John MacLennan.","Previous secretaries was John Mackay, who received an Mbe for Scottish Horticulture services, Alison Murison, Tom Mabbott, and Dr. John Maclennan.","Past secretaries include John McKay, Allison Muirison, Tom Mabot and Dr John Mclennan, who were awarded the order of the Scottish garden service."
subject_verb_dis,6196,科尔内利乌斯·欧拉屯吉·阿德巴约是尼日利亚的前参议员，她成为州长，后来担任尼日利亚联邦交通部部长。,"Cornelius Olatunji Adebayo is a former Senator of Nigeria, who became a state governor, and later was head of the Nigerian Federal Ministry of Communications.",Cornelius Oratungi Adebayo is a former senator from Nigeria who became a governor and later served as Nigeria's federal minister of transport.,"Cornelius Olatunji Adebayo is a former senator of Nigeria, who was governor and later became head of the Nigerian Federal Ministry of Communications.","Cornelius Olatunji Adebayo are a former Senator of Nigeria, who became a state governor, and later were head of the Nigerian Federal Ministry of communications.",Cornelius Oratungi Adebayo are a former Senator from Nigeria who became a governor and later served as Nigeria's Federal Minister of transport.
subject_verb_dis,6542,阿波罗尼亚相当于索佐波尔的现代保加利亚，而塞林布里亚则是马尔马拉海岸的锡利夫里。,"Apollonia corresponds to modern Bulgaria, in Sozopol, and Selymbria is Silivri, on the Marmara coast.","Apollonia is the modern Bulgarian equivalent of Sozopol, while Selimbria is Silifli on the coast of Marmara.","Apollonia corresponds to modern Bulgaria, Sozopol, and Selymbria is Silivri, on the Marmara coast.","Apollonia corresponds to modern Bulgaria, in Sozopol, and Selymbria are Silivri, on the Marmara coast.","Apollonia are the modern Bulgarian equivalent of Sozopol, while Selimbria are Silifli on the coast of Marmara."
subject_verb_dis,3911,但是，当新政府改变政治立场后，Cerdà 的计划被拒，而当地政府举办项目竞赛中 Cerdà 也落选了。,"However, when the new government changed political sides, Cerdà's plan was rejected and when the local government held a project competition, which Cerdà lost.","However, when the new government changed its political stance, Cerdà's plan was rejected, and Cerdà was rejected in a project competition organized by the local government.","However, when the new government changed political sides, Cerdà's plan was discarded and as the local government held a project competition which Cerdà lost.","However, when the new government changed political sides, Cerdà's plan were rejected and when the local government held a project competition, which Cerdà lost.","However, when the new government changed its political stance, Cerdà's plan were rejected, and Cerdà were rejected in a project competition organized by the local government."
